MQ135,MQ3,MQ6,MQ9,MQ5,MQ8,MQ4
159.0,814.0,366.0,292.0,255.0,24.0,200.0
157.0,813.0,368.0,279.0,254.0,25.0,198.0
159.0,836.0,367.0,283.0,254.0,28.0,203.0
160.0,811.0,366.0,286.0,254.0,25.0,198.0
161.0,816.0,356.0,282.0,254.0,27.0,200.0
158.0,805.0,364.0,282.0,257.0,25.0,199.0
156.0,806.0,362.0,283.0,253.0,25.0,203.0
160.0,799.0,362.0,282.0,253.0,26.0,194.0
156.0,800.0,360.0,281.0,254.0,25.0,197.0
157.0,799.0,361.0,283.0,254.0,44.0,198.0
160.0,797.0,362.0,283.0,241.0,24.0,195.0
157.0,800.0,359.0,284.0,254.0,25.0,197.0
174.0,796.0,360.0,290.0,254.0,31.0,195.0
158.0,794.0,354.0,283.0,253.0,24.0,195.0
150.0,792.0,357.0,283.0,252.0,25.0,193.0
158.0,789.0,356.0,282.0,252.0,27.0,196.0
157.0,787.0,362.0,283.0,251.0,25.0,198.0
159.0,790.0,354.0,282.0,276.0,25.0,195.0
155.0,779.0,354.0,282.0,250.0,27.0,193.0
162.0,778.0,355.0,281.0,253.0,25.0,194.0
156.0,777.0,360.0,281.0,254.0,53.0,191.0
158.0,780.0,354.0,282.0,251.0,24.0,195.0
158.0,773.0,355.0,281.0,252.0,25.0,202.0
157.0,782.0,352.0,278.0,254.0,23.0,193.0
158.0,768.0,352.0,281.0,277.0,24.0,193.0
153.0,770.0,351.0,282.0,251.0,28.0,198.0
156.0,770.0,350.0,284.0,251.0,25.0,195.0
155.0,762.0,347.0,283.0,250.0,25.0,190.0
156.0,766.0,349.0,281.0,250.0,25.0,191.0
160.0,757.0,350.0,281.0,251.0,39.0,190.0
156.0,769.0,348.0,280.0,250.0,24.0,190.0
156.0,759.0,351.0,280.0,249.0,27.0,189.0
157.0,763.0,345.0,279.0,249.0,26.0,190.0
157.0,757.0,353.0,280.0,251.0,24.0,189.0
152.0,754.0,344.0,281.0,247.0,25.0,189.0
155.0,750.0,344.0,284.0,251.0,14.0,189.0
154.0,750.0,352.0,279.0,251.0,31.0,190.0
149.0,753.0,343.0,280.0,250.0,24.0,193.0
161.0,749.0,344.0,280.0,250.0,34.0,189.0
156.0,749.0,342.0,280.0,250.0,25.0,187.0
154.0,747.0,344.0,277.0,248.0,24.0,182.0
156.0,745.0,339.0,279.0,252.0,27.0,187.0
156.0,737.0,340.0,275.0,249.0,22.0,188.0
155.0,739.0,339.0,279.0,249.0,23.0,187.0
157.0,736.0,337.0,278.0,249.0,24.0,188.0
150.0,732.0,338.0,280.0,251.0,25.0,185.0
154.0,731.0,338.0,279.0,246.0,26.0,183.0
156.0,731.0,338.0,278.0,248.0,27.0,192.0
155.0,728.0,329.0,278.0,246.0,20.0,188.0
158.0,726.0,338.0,278.0,253.0,25.0,185.0
155.0,732.0,336.0,277.0,248.0,26.0,180.0
154.0,722.0,334.0,278.0,247.0,24.0,185.0
158.0,724.0,334.0,277.0,247.0,23.0,187.0
152.0,722.0,334.0,286.0,246.0,32.0,185.0
154.0,719.0,333.0,275.0,246.0,13.0,184.0
155.0,716.0,333.0,276.0,247.0,33.0,182.0
151.0,716.0,332.0,275.0,246.0,24.0,182.0
153.0,716.0,332.0,280.0,247.0,21.0,194.0
152.0,712.0,349.0,279.0,247.0,24.0,186.0
154.0,715.0,330.0,277.0,247.0,23.0,182.0
153.0,711.0,330.0,278.0,243.0,24.0,188.0
153.0,699.0,330.0,275.0,246.0,24.0,182.0
152.0,705.0,330.0,277.0,249.0,24.0,185.0
153.0,727.0,329.0,276.0,249.0,24.0,184.0
153.0,705.0,331.0,276.0,246.0,27.0,181.0
155.0,706.0,332.0,276.0,246.0,23.0,180.0
151.0,704.0,329.0,275.0,246.0,23.0,181.0
153.0,703.0,329.0,276.0,248.0,27.0,184.0
152.0,713.0,326.0,276.0,249.0,23.0,180.0
150.0,700.0,326.0,276.0,246.0,23.0,181.0
158.0,696.0,332.0,286.0,247.0,23.0,181.0
157.0,691.0,328.0,274.0,247.0,24.0,215.0
155.0,692.0,328.0,276.0,245.0,22.0,179.0
152.0,691.0,326.0,268.0,242.0,24.0,179.0
151.0,694.0,324.0,275.0,245.0,25.0,180.0
151.0,687.0,324.0,274.0,245.0,23.0,180.0
151.0,694.0,320.0,271.0,243.0,25.0,176.0
149.0,685.0,321.0,276.0,245.0,24.0,190.0
150.0,680.0,323.0,274.0,247.0,24.0,183.0
151.0,686.0,324.0,275.0,246.0,26.0,178.0
152.0,686.0,324.0,275.0,245.0,24.0,178.0
153.0,682.0,328.0,275.0,247.0,24.0,181.0
151.0,681.0,322.0,274.0,245.0,23.0,181.0
152.0,678.0,324.0,296.0,241.0,24.0,179.0
149.0,679.0,324.0,267.0,241.0,25.0,178.0
150.0,678.0,320.0,274.0,245.0,25.0,178.0
154.0,669.0,319.0,275.0,248.0,24.0,173.0
150.0,673.0,321.0,273.0,245.0,22.0,173.0
154.0,675.0,320.0,286.0,247.0,24.0,179.0
151.0,670.0,321.0,270.0,245.0,26.0,164.0
152.0,673.0,315.0,275.0,244.0,25.0,177.0
148.0,668.0,320.0,273.0,245.0,23.0,177.0
152.0,669.0,319.0,271.0,247.0,24.0,178.0
148.0,663.0,330.0,275.0,246.0,23.0,177.0
150.0,662.0,320.0,269.0,244.0,25.0,177.0
151.0,668.0,318.0,275.0,245.0,22.0,176.0
154.0,664.0,318.0,274.0,244.0,20.0,170.0
151.0,662.0,317.0,274.0,244.0,24.0,177.0
151.0,656.0,328.0,273.0,250.0,18.0,176.0
151.0,659.0,317.0,274.0,268.0,24.0,176.0
151.0,658.0,316.0,275.0,243.0,24.0,176.0
150.0,660.0,315.0,273.0,243.0,25.0,175.0
143.0,658.0,321.0,275.0,264.0,25.0,176.0
149.0,661.0,316.0,273.0,243.0,21.0,197.0
147.0,663.0,315.0,273.0,247.0,23.0,176.0
150.0,650.0,313.0,273.0,245.0,23.0,179.0
150.0,650.0,316.0,273.0,242.0,23.0,175.0
147.0,650.0,311.0,274.0,242.0,24.0,174.0
148.0,650.0,313.0,272.0,243.0,22.0,174.0
150.0,652.0,314.0,272.0,244.0,25.0,174.0
150.0,645.0,313.0,272.0,244.0,23.0,172.0
150.0,646.0,311.0,271.0,245.0,23.0,164.0
150.0,645.0,311.0,272.0,243.0,23.0,176.0
148.0,647.0,323.0,273.0,265.0,23.0,165.0
150.0,644.0,312.0,272.0,242.0,22.0,172.0
148.0,643.0,310.0,272.0,242.0,25.0,175.0
147.0,639.0,324.0,272.0,244.0,23.0,175.0
149.0,638.0,309.0,272.0,243.0,24.0,173.0
