MQ135,MQ3,MQ6,MQ9,MQ5,MQ8,MQ4
644.0,935.0,786.0,711.0,540.0,320.0,705.0
641.0,936.0,784.0,711.0,543.0,324.0,705.0
653.0,935.0,786.0,713.0,544.0,324.0,712.0
646.0,930.0,784.0,713.0,543.0,344.0,708.0
648.0,934.0,785.0,716.0,545.0,333.0,709.0
648.0,931.0,786.0,716.0,548.0,334.0,707.0
653.0,938.0,787.0,714.0,552.0,336.0,731.0
654.0,942.0,788.0,713.0,546.0,341.0,705.0
656.0,935.0,787.0,712.0,548.0,337.0,706.0
651.0,937.0,778.0,711.0,548.0,344.0,708.0
654.0,937.0,785.0,710.0,549.0,348.0,708.0
653.0,939.0,789.0,711.0,547.0,348.0,707.0
656.0,943.0,786.0,713.0,551.0,353.0,710.0
661.0,942.0,790.0,709.0,546.0,355.0,705.0
661.0,942.0,791.0,712.0,546.0,356.0,707.0
668.0,934.0,789.0,711.0,547.0,360.0,708.0
660.0,939.0,788.0,717.0,549.0,361.0,711.0
659.0,943.0,790.0,711.0,551.0,369.0,707.0
660.0,942.0,804.0,716.0,548.0,367.0,707.0
663.0,945.0,793.0,710.0,549.0,366.0,704.0
667.0,941.0,795.0,710.0,547.0,363.0,694.0
663.0,942.0,791.0,707.0,547.0,374.0,709.0
665.0,944.0,792.0,708.0,564.0,372.0,709.0
659.0,946.0,790.0,710.0,549.0,373.0,707.0
664.0,946.0,792.0,710.0,570.0,375.0,709.0
664.0,948.0,790.0,710.0,548.0,376.0,707.0
656.0,946.0,791.0,706.0,549.0,370.0,700.0
662.0,947.0,791.0,708.0,549.0,382.0,709.0
668.0,959.0,793.0,713.0,550.0,385.0,709.0
668.0,949.0,797.0,711.0,548.0,376.0,707.0
668.0,949.0,793.0,710.0,551.0,385.0,707.0
667.0,946.0,795.0,718.0,548.0,387.0,709.0
669.0,949.0,797.0,708.0,549.0,388.0,710.0
669.0,948.0,795.0,706.0,546.0,391.0,708.0
670.0,948.0,800.0,716.0,548.0,391.0,705.0
674.0,948.0,791.0,707.0,547.0,390.0,708.0
672.0,944.0,820.0,705.0,545.0,394.0,706.0
669.0,946.0,794.0,704.0,545.0,395.0,710.0
670.0,944.0,794.0,704.0,552.0,399.0,710.0
668.0,947.0,796.0,705.0,548.0,398.0,708.0
670.0,950.0,793.0,706.0,546.0,401.0,708.0
675.0,948.0,799.0,710.0,551.0,401.0,706.0
677.0,955.0,795.0,703.0,546.0,402.0,705.0
671.0,949.0,794.0,704.0,547.0,404.0,710.0
671.0,949.0,793.0,703.0,541.0,404.0,708.0
670.0,945.0,795.0,704.0,546.0,393.0,703.0
671.0,961.0,797.0,706.0,547.0,407.0,707.0
662.0,950.0,797.0,705.0,544.0,408.0,704.0
674.0,949.0,797.0,704.0,542.0,408.0,706.0
674.0,950.0,796.0,702.0,543.0,409.0,706.0
672.0,949.0,795.0,703.0,545.0,410.0,709.0
673.0,946.0,793.0,703.0,543.0,414.0,712.0
672.0,946.0,796.0,709.0,544.0,414.0,707.0
674.0,949.0,798.0,703.0,544.0,413.0,707.0
672.0,960.0,805.0,717.0,545.0,415.0,706.0
675.0,951.0,797.0,703.0,541.0,416.0,707.0
688.0,948.0,796.0,703.0,540.0,430.0,707.0
675.0,956.0,798.0,710.0,540.0,418.0,714.0
672.0,952.0,796.0,703.0,544.0,420.0,704.0
674.0,950.0,795.0,702.0,542.0,421.0,708.0
670.0,950.0,798.0,701.0,540.0,425.0,704.0
675.0,949.0,798.0,704.0,538.0,423.0,707.0
675.0,951.0,794.0,698.0,540.0,421.0,706.0
675.0,951.0,796.0,700.0,541.0,424.0,703.0
674.0,942.0,796.0,700.0,537.0,426.0,707.0
672.0,950.0,798.0,699.0,538.0,425.0,708.0
673.0,947.0,795.0,703.0,541.0,427.0,707.0
675.0,951.0,825.0,701.0,546.0,426.0,708.0
674.0,952.0,797.0,702.0,531.0,427.0,707.0
676.0,952.0,799.0,700.0,536.0,423.0,704.0
676.0,948.0,794.0,695.0,540.0,428.0,706.0
675.0,951.0,796.0,699.0,533.0,429.0,709.0
675.0,947.0,797.0,699.0,534.0,431.0,707.0
674.0,949.0,796.0,698.0,530.0,430.0,708.0
674.0,949.0,796.0,700.0,533.0,432.0,708.0
695.0,938.0,807.0,691.0,533.0,431.0,705.0
677.0,951.0,799.0,701.0,533.0,432.0,705.0
675.0,951.0,797.0,702.0,530.0,434.0,706.0
673.0,952.0,797.0,694.0,530.0,433.0,705.0
676.0,950.0,799.0,697.0,528.0,435.0,705.0
677.0,950.0,792.0,698.0,527.0,435.0,704.0
674.0,951.0,796.0,698.0,529.0,436.0,706.0
678.0,946.0,798.0,697.0,529.0,437.0,707.0
675.0,946.0,797.0,696.0,524.0,438.0,710.0
675.0,951.0,797.0,698.0,526.0,438.0,706.0
675.0,944.0,795.0,695.0,530.0,438.0,707.0
674.0,946.0,796.0,700.0,525.0,441.0,701.0
675.0,946.0,804.0,692.0,525.0,440.0,737.0
678.0,947.0,801.0,697.0,524.0,440.0,704.0
675.0,952.0,799.0,698.0,523.0,440.0,704.0
678.0,952.0,799.0,699.0,523.0,441.0,704.0
683.0,948.0,800.0,695.0,534.0,435.0,708.0
677.0,951.0,798.0,699.0,522.0,444.0,694.0
675.0,947.0,797.0,693.0,509.0,459.0,707.0
679.0,941.0,799.0,686.0,527.0,444.0,705.0
681.0,949.0,807.0,697.0,519.0,444.0,708.0
686.0,952.0,797.0,697.0,518.0,446.0,705.0
675.0,950.0,798.0,697.0,519.0,444.0,708.0
