"199,579,3,417,298,273,85,219"
"198,575,3,416,300,274,84,212"
"199,579,2,424,299,275,82,212"
"201,581,6,417,299,275,83,214"
"200,580,3,418,300,268,84,215"
"200,580,3,411,299,274,83,214"
"197,579,4,416,299,275,84,214"
"199,576,1,415,299,270,86,220"
"194,576,3,408,300,274,84,215"
"198,579,3,417,300,282,85,215"
"196,578,2,417,299,272,84,214"
"201,585,1,416,316,274,83,215"
"198,578,3,417,307,269,84,211"
"197,580,3,415,300,272,84,216"
"193,577,3,428,299,273,88,217"
"198,581,3,416,301,273,86,215"
"199,579,2,412,307,273,83,213"
"207,578,2,417,299,265,83,217"
"220,578,3,414,300,272,84,215"
"198,578,1,417,298,273,85,216"
"195,579,2,417,302,273,83,215"
"199,575,2,413,301,273,82,215"
"198,577,0,418,304,274,84,211"
"197,578,3,418,298,271,84,216"
"200,578,4,418,301,275,87,216"
"198,579,2,426,302,274,85,217"
"199,605,3,418,298,275,83,216"
"198,581,3,417,300,273,92,213"
"197,578,3,416,299,274,81,218"
"193,579,3,417,300,273,85,216"
"198,580,3,442,299,279,85,223"
"218,578,3,418,298,277,84,214"
"197,574,3,421,296,293,84,214"
"200,579,3,418,299,270,83,215"
"196,588,3,417,299,274,89,216"
"198,580,5,419,299,273,82,214"
"199,580,3,419,298,262,84,216"
"198,582,1,418,301,276,83,216"
"196,577,16,417,298,276,83,216"
"201,574,3,418,300,274,85,215"
"199,579,3,419,299,272,83,215"
"198,581,2,417,298,275,83,216"
"199,577,3,437,300,273,83,222"
"198,583,2,419,298,273,80,215"
"198,576,4,417,299,273,83,216"
"199,578,3,420,302,275,84,216"
"195,577,2,422,299,275,115,217"
"198,576,4,418,299,273,83,215"
"217,581,4,417,297,273,86,217"
"216,579,5,431,294,273,82,216"
"197,578,5,418,298,268,81,214"
"200,580,1,419,297,274,83,219"
"194,575,3,416,295,273,90,217"
"197,584,2,417,298,300,84,217"
"198,576,5,419,293,273,83,216"
"197,577,1,417,297,272,83,227"
"196,577,4,420,299,272,82,216"
"198,576,0,418,299,272,86,219"
"198,576,9,416,299,273,85,212"
"200,577,3,418,297,273,89,216"
"202,582,2,438,299,271,83,210"
"198,578,3,416,298,269,84,215"
"197,578,3,416,297,274,82,214"
"197,578,3,418,298,277,82,226"
